symbol,entry_time,entry_price,exit_time,exit_price,raw_return_pct,net_return_pct,resolved,bars_held,days_held,signal_volume_ratio
AXSUSDT,2023-12-03 15:00:00+00:00,6.61,2023-12-06 00:00:00+00:00,7.271000000000001,10.0,9.8,True,57,2.38,10.356
DOTUSDT,2023-12-03 16:00:00+00:00,5.51,2023-12-06 12:00:00+00:00,6.061,10.0,9.8,True,68,2.83,3.603
SUIUSDT,2023-12-03 19:00:00+00:00,0.6021,2023-12-06 00:00:00+00:00,0.6623100000000001,10.0,9.8,True,53,2.21,2.627
DOGEUSDT,2023-12-03 21:00:00+00:00,0.0849,2023-12-05 18:00:00+00:00,0.09339000000000001,10.0,9.8,True,45,1.88,2.867
NEARUSDT,2023-12-04 02:00:00+00:00,2.02,2023-12-05 00:00:00+00:00,2.2220000000000004,10.0,9.8,True,22,0.92,2.529
FILUSDT,2023-12-05 17:00:00+00:00,4.718,2023-12-08 14:00:00+00:00,5.1898,10.0,9.8,True,69,2.88,3.611
ADAUSDT,2023-12-05 18:00:00+00:00,0.4134,2023-12-06 22:00:00+00:00,0.45474000000000003,10.0,9.8,True,28,1.17,3.842
ARBUSDT,2023-12-05 18:00:00+00:00,1.0952,2023-12-09 05:00:00+00:00,1.20472,10.0,9.8,True,83,3.46,2.829
BNBUSDT,2023-12-05 18:00:00+00:00,232.8,2023-12-12 15:00:00+00:00,256.08000000000004,10.0,9.8,True,165,6.88,2.984
AVAXUSDT,2023-12-05 18:00:00+00:00,23.04,2023-12-06 00:00:00+00:00,25.344,10.0,9.8,True,6,0.25,2.94
AAVEUSDT,2023-12-05 18:00:00+00:00,97.92,2023-12-15 00:00:00+00:00,107.71200000000002,10.0,9.8,True,222,9.25,4.951
LTCUSDT,2023-12-05 18:00:00+00:00,73.42,2024-02-03 17:00:00+00:00,68.42,-6.81,-7.01,False,1439,59.96,2.863
AXSUSDT,2023-12-07 01:00:00+00:00,7.05,2023-12-09 00:00:00+00:00,7.755000000000001,10.0,9.8,True,47,1.96,3.676
ATOMUSDT,2023-12-07 06:00:00+00:00,9.939,2023-12-09 07:00:00+00:00,10.9329,10.0,9.8,True,49,2.04,2.952
LINKUSDT,2023-12-07 13:00:00+00:00,14.981,2023-12-08 11:00:00+00:00,16.479100000000003,10.0,9.8,True,22,0.92,3.952
APTUSDT,2023-12-10 08:00:00+00:00,8.2283,2023-12-12 15:00:00+00:00,9.051130000000002,10.0,9.8,True,55,2.29,3.061
APTUSDT,2023-12-10 12:00:00+00:00,8.1693,2023-12-12 15:00:00+00:00,8.98623,10.0,9.8,True,51,2.12,2.763
APTUSDT,2023-12-10 16:00:00+00:00,8.1414,2023-12-12 15:00:00+00:00,8.955540000000001,10.0,9.8,True,47,1.96,2.606
LINKUSDT,2023-12-11 04:00:00+00:00,15.1,2023-12-27 16:00:00+00:00,16.61,10.0,9.8,True,396,16.5,2.925
MANAUSDT,2023-12-11 05:00:00+00:00,0.4986,2023-12-24 19:00:00+00:00,0.5484600000000001,10.0,9.8,True,326,13.58,2.933
UNIUSDT,2023-12-11 05:00:00+00:00,6.26,2023-12-24 15:00:00+00:00,6.886,10.0,9.8,True,322,13.42,2.619
OPUSDT,2023-12-11 06:00:00+00:00,2.183,2023-12-11 12:00:00+00:00,2.4013,10.0,9.8,True,6,0.25,2.975
MANAUSDT,2023-12-11 07:00:00+00:00,0.4981,2023-12-24 19:00:00+00:00,0.54791,10.0,9.8,True,324,13.5,3.882
AAVEUSDT,2023-12-11 07:00:00+00:00,91.2,2023-12-14 19:00:00+00:00,100.32000000000001,10.0,9.8,True,84,3.5,2.891
ENJUSDT,2023-12-11 12:00:00+00:00,0.3339,2023-12-22 23:00:00+00:00,0.36729,10.0,9.8,True,275,11.46,4.164
CHZUSDT,2023-12-11 12:00:00+00:00,0.08542,2023-12-27 09:00:00+00:00,0.093962,10.0,9.8,True,381,15.88,2.555
BNBUSDT,2023-12-11 13:00:00+00:00,242.4,2023-12-21 09:00:00+00:00,266.64000000000004,10.0,9.8,True,236,9.83,10.747
UNIUSDT,2023-12-11 17:00:00+00:00,6.125,2023-12-24 02:00:00+00:00,6.737500000000001,10.0,9.8,True,297,12.38,5.723
AXSUSDT,2023-12-11 19:00:00+00:00,6.99,2023-12-23 23:00:00+00:00,7.689000000000001,10.0,9.8,True,292,12.17,2.757
CHZUSDT,2023-12-11 19:00:00+00:00,0.0819,2023-12-25 15:00:00+00:00,0.09009,10.0,9.8,True,332,13.83,3.104
AXSUSDT,2023-12-11 23:00:00+00:00,7.08,2023-12-24 01:00:00+00:00,7.788000000000001,10.0,9.8,True,290,12.08,2.964
OPUSDT,2023-12-13 06:00:00+00:00,2.155,2023-12-21 12:00:00+00:00,2.3705,10.0,9.8,True,198,8.25,3.019
APTUSDT,2023-12-13 20:00:00+00:00,8.5796,2023-12-23 00:00:00+00:00,9.43756,10.0,9.8,True,220,9.17,2.903
DOTUSDT,2023-12-14 18:00:00+00:00,7.395,2023-12-21 18:00:00+00:00,8.134500000000001,10.0,9.8,True,168,7.0,3.425
APTUSDT,2023-12-15 14:00:00+00:00,8.2,2023-12-22 21:00:00+00:00,9.02,10.0,9.8,True,175,7.29,2.55
CHZUSDT,2023-12-15 14:00:00+00:00,0.08484,2023-12-27 08:00:00+00:00,0.093324,10.0,9.8,True,282,11.75,2.601
NEARUSDT,2023-12-15 15:00:00+00:00,2.277,2023-12-20 00:00:00+00:00,2.5047,10.0,9.8,True,105,4.38,2.959
FILUSDT,2023-12-15 15:00:00+00:00,4.88,2023-12-16 12:00:00+00:00,5.368,10.0,9.8,True,21,0.88,5.023
XLMUSDT,2023-12-15 15:00:00+00:00,0.1251,2023-12-30 12:00:00+00:00,0.13761,10.0,9.8,True,357,14.88,2.946
APTUSDT,2023-12-15 16:00:00+00:00,8.2971,2023-12-22 21:00:00+00:00,9.12681,10.0,9.8,True,173,7.21,3.683
UNIUSDT,2023-12-15 16:00:00+00:00,6.141,2023-12-24 02:00:00+00:00,6.7551000000000005,10.0,9.8,True,202,8.42,3.248
XLMUSDT,2023-12-15 18:00:00+00:00,0.1243,2023-12-30 12:00:00+00:00,0.13673,10.0,9.8,True,354,14.75,2.61
DOTUSDT,2023-12-15 20:00:00+00:00,7.057,2023-12-21 14:00:00+00:00,7.7627000000000015,10.0,9.8,True,138,5.75,2.716
MANAUSDT,2023-12-16 10:00:00+00:00,0.4925,2023-12-24 19:00:00+00:00,0.5417500000000001,10.0,9.8,True,201,8.38,3.015
XRPUSDT,2023-12-17 11:00:00+00:00,0.6196,2024-02-15 10:00:00+00:00,0.553,-10.749,-10.949,False,1439,59.96,2.721
UNIUSDT,2023-12-17 11:00:00+00:00,6.196,2023-12-24 02:00:00+00:00,6.8156,10.0,9.8,True,159,6.62,2.661
BTCUSDT,2023-12-17 18:00:00+00:00,42091.38,2024-01-08 18:00:00+00:00,46300.518000000004,10.0,9.8,True,528,22.0,3.166
AXSUSDT,2023-12-18 01:00:00+00:00,7.01,2023-12-24 01:00:00+00:00,7.711,10.0,9.8,True,144,6.0,2.575
OPUSDT,2023-12-18 02:00:00+00:00,2.073,2023-12-21 07:00:00+00:00,2.2803,10.0,9.8,True,77,3.21,3.067
AXSUSDT,2023-12-18 03:00:00+00:00,6.87,2023-12-21 21:00:00+00:00,7.557,10.0,9.8,True,90,3.75,9.421
XRPUSDT,2023-12-18 09:00:00+00:00,0.6008,2024-02-16 08:00:00+00:00,0.565,-5.959,-6.159,False,1439,59.96,3.047
LINKUSDT,2023-12-18 09:00:00+00:00,14.193,2023-12-22 06:00:00+00:00,15.612300000000001,10.0,9.8,True,93,3.88,4.48
BCHUSDT,2023-12-18 10:00:00+00:00,222.4,2023-12-27 08:00:00+00:00,244.64000000000001,10.0,9.8,True,214,8.92,4.833
LTCUSDT,2023-12-18 12:00:00+00:00,68.69,2023-12-27 09:00:00+00:00,75.559,10.0,9.8,True,213,8.88,2.894
AAVEUSDT,2023-12-18 16:00:00+00:00,95.34,2023-12-19 01:00:00+00:00,104.87400000000001,10.0,9.8,True,9,0.38,2.757
AAVEUSDT,2023-12-19 19:00:00+00:00,101.84,2023-12-27 16:00:00+00:00,112.02400000000002,10.0,9.8,True,189,7.88,3.04
UNIUSDT,2023-12-21 08:00:00+00:00,5.958,2023-12-24 01:00:00+00:00,6.553800000000001,10.0,9.8,True,65,2.71,4.302
NEARUSDT,2023-12-21 09:00:00+00:00,3.269,2023-12-21 18:00:00+00:00,3.5959000000000003,10.0,9.8,True,9,0.38,3.558
AAVEUSDT,2023-12-21 11:00:00+00:00,99.99,2023-12-27 14:00:00+00:00,109.989,10.0,9.8,True,147,6.12,12.241
UNIUSDT,2023-12-23 07:00:00+00:00,6.177,2023-12-24 02:00:00+00:00,6.7947,10.0,9.8,True,19,0.79,2.906
SHIBUSDT,2023-12-25 13:00:00+00:00,1.099e-05,2024-02-23 12:00:00+00:00,9.51e-06,-13.467,-13.667,False,1439,59.96,2.572
TRXUSDT,2023-12-26 02:00:00+00:00,0.10624,2024-01-14 02:00:00+00:00,0.11686400000000001,10.0,9.8,True,456,19.0,2.81
BCHUSDT,2023-12-26 08:00:00+00:00,230.0,2023-12-27 09:00:00+00:00,253.00000000000003,10.0,9.8,True,25,1.04,9.177
APTUSDT,2023-12-26 19:00:00+00:00,10.1067,2024-02-24 18:00:00+00:00,9.4048,-6.945,-7.145,False,1439,59.96,3.457
ETCUSDT,2023-12-27 06:00:00+00:00,20.97,2023-12-28 12:00:00+00:00,23.067,10.0,9.8,True,30,1.25,2.921
BCHUSDT,2023-12-27 06:00:00+00:00,233.6,2023-12-27 10:00:00+00:00,256.96000000000004,10.0,9.8,True,4,0.17,3.925
AAVEUSDT,2023-12-27 09:00:00+00:00,104.73,2023-12-28 00:00:00+00:00,115.20300000000002,10.0,9.8,True,15,0.62,2.54
AXSUSDT,2023-12-29 01:00:00+00:00,9.31,2024-02-27 00:00:00+00:00,8.616,-7.454,-7.654,False,1439,59.96,6.032
SUIUSDT,2023-12-29 10:00:00+00:00,0.8229,2024-01-02 04:00:00+00:00,0.90519,10.0,9.8,True,90,3.75,3.419
ETCUSDT,2023-12-30 06:00:00+00:00,22.85,2024-01-10 23:00:00+00:00,25.135000000000005,10.0,9.8,True,281,11.71,2.774
CHZUSDT,2023-12-30 12:00:00+00:00,0.08676,2024-01-16 05:00:00+00:00,0.095436,10.0,9.8,True,401,16.71,2.689
SUIUSDT,2023-12-30 13:00:00+00:00,0.7732,2024-01-02 01:00:00+00:00,0.85052,10.0,9.8,True,60,2.5,2.786
SUIUSDT,2023-12-30 17:00:00+00:00,0.8015,2024-01-02 04:00:00+00:00,0.88165,10.0,9.8,True,59,2.46,2.799
ARBUSDT,2023-12-30 18:00:00+00:00,1.5144,2023-12-31 12:00:00+00:00,1.6658400000000002,10.0,9.8,True,18,0.75,2.79
SHIBUSDT,2024-01-01 00:00:00+00:00,1.036e-05,2024-02-27 19:00:00+00:00,1.1396000000000002e-05,10.0,9.8,True,1387,57.79,3.082
XRPUSDT,2024-01-01 00:00:00+00:00,0.6155,2024-02-29 23:00:00+00:00,0.5867,-4.679,-4.879,False,1439,59.96,2.843
BCHUSDT,2024-01-01 08:00:00+00:00,265.9,2024-01-12 03:00:00+00:00,292.49,10.0,9.8,True,259,10.79,6.076
NEARUSDT,2024-01-01 19:00:00+00:00,3.793,2024-01-02 07:00:00+00:00,4.172300000000001,10.0,9.8,True,12,0.5,2.517
UNIUSDT,2024-01-03 07:00:00+00:00,7.314,2024-02-23 14:00:00+00:00,8.0454,10.0,9.8,True,1231,51.29,3.685
TRXUSDT,2024-01-03 14:00:00+00:00,0.1044,2024-01-13 09:00:00+00:00,0.11484000000000001,10.0,9.8,True,235,9.79,2.509
SUIUSDT,2024-01-03 14:00:00+00:00,0.809,2024-01-05 23:00:00+00:00,0.8899000000000001,10.0,9.8,True,57,2.38,2.536
XRPUSDT,2024-01-03 14:00:00+00:00,0.5685,2024-02-29 16:00:00+00:00,0.6253500000000001,10.0,9.8,True,1370,57.08,4.883
XLMUSDT,2024-01-03 14:00:00+00:00,0.1218,2024-03-02 08:00:00+00:00,0.13398000000000002,10.0,9.8,True,1410,58.75,3.658
AXSUSDT,2024-01-03 16:00:00+00:00,8.05,2024-01-12 00:00:00+00:00,8.855000000000002,10.0,9.8,True,200,8.33,2.628
AXSUSDT,2024-01-04 04:00:00+00:00,8.38,2024-02-28 16:00:00+00:00,9.218000000000002,10.0,9.8,True,1332,55.5,2.622
SUIUSDT,2024-01-05 16:00:00+00:00,0.8245,2024-01-11 02:00:00+00:00,0.90695,10.0,9.8,True,130,5.42,2.71
OPUSDT,2024-01-06 07:00:00+00:00,3.134,2024-01-07 17:00:00+00:00,3.4474,10.0,9.8,True,34,1.42,2.672
ADAUSDT,2024-01-08 00:00:00+00:00,0.4945,2024-01-08 18:00:00+00:00,0.54395,10.0,9.8,True,18,0.75,2.972
LTCUSDT,2024-01-08 00:00:00+00:00,64.27,2024-01-10 23:00:00+00:00,70.697,10.0,9.8,True,71,2.96,2.923
AAVEUSDT,2024-01-08 00:00:00+00:00,94.92,2024-01-10 20:00:00+00:00,104.412,10.0,9.8,True,68,2.83,2.831
ETCUSDT,2024-01-08 00:00:00+00:00,19.26,2024-01-09 23:00:00+00:00,21.186000000000003,10.0,9.8,True,47,1.96,3.361
XLMUSDT,2024-01-08 00:00:00+00:00,0.1152,2024-02-29 06:00:00+00:00,0.12672,10.0,9.8,True,1254,52.25,3.662
UNIUSDT,2024-01-08 00:00:00+00:00,6.007,2024-01-10 22:00:00+00:00,6.6077,10.0,9.8,True,70,2.92,3.419
SHIBUSDT,2024-01-08 00:00:00+00:00,9.02e-06,2024-01-09 19:00:00+00:00,9.922000000000001e-06,10.0,9.8,True,43,1.79,2.858
XRPUSDT,2024-01-08 01:00:00+00:00,0.5777,2024-03-02 03:00:00+00:00,0.6354700000000001,10.0,9.8,True,1298,54.08,8.155
UNIUSDT,2024-01-08 02:00:00+00:00,5.901,2024-01-10 21:00:00+00:00,6.4911,10.0,9.8,True,67,2.79,3.107
ETCUSDT,2024-01-08 02:00:00+00:00,18.94,2024-01-09 22:00:00+00:00,20.834000000000003,10.0,9.8,True,44,1.83,3.488
NEARUSDT,2024-01-08 02:00:00+00:00,3.129,2024-01-08 19:00:00+00:00,3.4419000000000004,10.0,9.8,True,17,0.71,2.653
SHIBUSDT,2024-01-08 03:00:00+00:00,8.68e-06,2024-01-08 19:00:00+00:00,9.548e-06,10.0,9.8,True,16,0.67,2.969
ETCUSDT,2024-01-08 04:00:00+00:00,18.81,2024-01-09 21:00:00+00:00,20.691,10.0,9.8,True,41,1.71,3.758
CHZUSDT,2024-01-08 05:00:00+00:00,0.07106,2024-01-10 21:00:00+00:00,0.078166,10.0,9.8,True,64,2.67,2.733
TRXUSDT,2024-01-08 05:00:00+00:00,0.10262,2024-01-13 09:00:00+00:00,0.11288200000000001,10.0,9.8,True,124,5.17,2.587
BCHUSDT,2024-01-08 06:00:00+00:00,231.5,2024-01-08 22:00:00+00:00,254.65000000000003,10.0,9.8,True,16,0.67,8.456
AAVEUSDT,2024-01-08 07:00:00+00:00,93.44,2024-01-10 10:00:00+00:00,102.784,10.0,9.8,True,51,2.12,2.641
NEARUSDT,2024-01-08 07:00:00+00:00,3.153,2024-01-08 19:00:00+00:00,3.4683,10.0,9.8,True,12,0.5,3.221
BTCUSDT,2024-01-08 07:00:00+00:00,43912.88,2024-01-11 14:00:00+00:00,48304.168,10.0,9.8,True,79,3.29,2.674
AVAXUSDT,2024-01-08 13:00:00+00:00,34.28,2024-01-10 21:00:00+00:00,37.708000000000006,10.0,9.8,True,56,2.33,3.266
SOLUSDT,2024-01-08 13:00:00+00:00,94.1,2024-01-09 04:00:00+00:00,103.51,10.0,9.8,True,15,0.62,2.617
AXSUSDT,2024-01-09 14:00:00+00:00,7.49,2024-01-10 23:00:00+00:00,8.239,10.0,9.8,True,33,1.38,2.584
DOGEUSDT,2024-01-09 18:00:00+00:00,0.08039,2024-01-20 23:00:00+00:00,0.08842900000000001,10.0,9.8,True,269,11.21,12.378
XRPUSDT,2024-01-09 19:00:00+00:00,0.5697,2024-03-02 02:00:00+00:00,0.6266700000000001,10.0,9.8,True,1255,52.29,3.899
LTCUSDT,2024-01-09 19:00:00+00:00,65.95,2024-01-11 11:00:00+00:00,72.54500000000002,10.0,9.8,True,40,1.67,2.623
OPUSDT,2024-01-09 22:00:00+00:00,3.44,2024-01-10 16:00:00+00:00,3.7840000000000003,10.0,9.8,True,18,0.75,11.427
ADAUSDT,2024-01-09 22:00:00+00:00,0.5045,2024-01-10 21:00:00+00:00,0.5549499999999999,10.0,9.8,True,23,0.96,5.476
MANAUSDT,2024-01-09 22:00:00+00:00,0.4212,2024-01-10 22:00:00+00:00,0.46332000000000007,10.0,9.8,True,24,1.0,5.824
LINKUSDT,2024-01-09 22:00:00+00:00,13.478,2024-01-10 22:00:00+00:00,14.825800000000001,10.0,9.8,True,24,1.0,4.088
UNIUSDT,2024-01-09 22:00:00+00:00,5.815,2024-01-10 21:00:00+00:00,6.3965000000000005,10.0,9.8,True,23,0.96,4.705
TRXUSDT,2024-01-09 22:00:00+00:00,0.10196,2024-01-13 09:00:00+00:00,0.112156,10.0,9.8,True,83,3.46,5.413
AAVEUSDT,2024-01-09 22:00:00+00:00,94.22,2024-01-10 10:00:00+00:00,103.64200000000001,10.0,9.8,True,12,0.5,6.089
AXSUSDT,2024-01-09 22:00:00+00:00,7.33,2024-01-10 21:00:00+00:00,8.063,10.0,9.8,True,23,0.96,5.029
SUIUSDT,2024-01-09 22:00:00+00:00,0.7832,2024-01-10 23:00:00+00:00,0.8615200000000001,10.0,9.8,True,25,1.04,3.471
LTCUSDT,2024-01-09 22:00:00+00:00,65.35,2024-01-11 11:00:00+00:00,71.885,10.0,9.8,True,37,1.54,4.197
CHZUSDT,2024-01-09 22:00:00+00:00,0.07316,2024-01-10 23:00:00+00:00,0.080476,10.0,9.8,True,25,1.04,4.413
ATOMUSDT,2024-01-09 22:00:00+00:00,9.518,2024-01-10 22:00:00+00:00,10.469800000000001,10.0,9.8,True,24,1.0,3.198
ETHUSDT,2024-01-09 22:00:00+00:00,2317.65,2024-01-10 22:00:00+00:00,2549.4150000000004,10.0,9.8,True,24,1.0,8.741
ARBUSDT,2024-01-09 22:00:00+00:00,1.725,2024-01-10 00:00:00+00:00,1.8975000000000002,10.0,9.8,True,2,0.08,6.99
SANDUSDT,2024-01-09 22:00:00+00:00,0.4668,2024-01-10 21:00:00+00:00,0.51348,10.0,9.8,True,23,0.96,4.95
ENJUSDT,2024-01-09 22:00:00+00:00,0.2878,2024-01-10 22:00:00+00:00,0.31658000000000003,10.0,9.8,True,24,1.0,2.676
DOTUSDT,2024-01-09 22:00:00+00:00,6.986,2024-01-10 21:00:00+00:00,7.6846000000000005,10.0,9.8,True,23,0.96,4.127
APTUSDT,2024-01-09 22:00:00+00:00,8.0814,2024-01-10 22:00:00+00:00,8.889540000000002,10.0,9.8,True,24,1.0,4.95
FILUSDT,2024-01-09 22:00:00+00:00,5.283,2024-01-10 21:00:00+00:00,5.811300000000001,10.0,9.8,True,23,0.96,3.64
AVAXUSDT,2024-01-12 16:00:00+00:00,37.38,2024-02-10 21:00:00+00:00,41.11800000000001,10.0,9.8,True,701,29.21,3.643
SOLUSDT,2024-01-12 16:00:00+00:00,95.33,2024-01-30 11:00:00+00:00,104.863,10.0,9.8,True,427,17.79,3.263
XLMUSDT,2024-01-12 18:00:00+00:00,0.121,2024-03-02 03:00:00+00:00,0.1331,10.0,9.8,True,1185,49.38,3.132
FILUSDT,2024-01-12 18:00:00+00:00,6.016,2024-02-19 10:00:00+00:00,6.6176,10.0,9.8,True,904,37.67,2.791
ADAUSDT,2024-01-12 18:00:00+00:00,0.5581,2024-02-16 13:00:00+00:00,0.6139100000000001,10.0,9.8,True,835,34.79,2.684
SHIBUSDT,2024-01-12 18:00:00+00:00,9.8e-06,2024-02-27 18:00:00+00:00,1.078e-05,10.0,9.8,True,1104,46.0,2.918
ENJUSDT,2024-01-12 18:00:00+00:00,0.3218,2024-02-19 18:00:00+00:00,0.35398,10.0,9.8,True,912,38.0,7.714
AVAXUSDT,2024-01-12 18:00:00+00:00,37.06,2024-02-10 21:00:00+00:00,40.766000000000005,10.0,9.8,True,699,29.12,2.717
DOGEUSDT,2024-01-12 18:00:00+00:00,0.08137,2024-01-20 23:00:00+00:00,0.089507,10.0,9.8,True,197,8.21,2.957
ADAUSDT,2024-01-12 23:00:00+00:00,0.5437,2024-02-15 13:00:00+00:00,0.59807,10.0,9.8,True,806,33.58,2.521
SHIBUSDT,2024-01-12 23:00:00+00:00,9.58e-06,2024-02-27 10:00:00+00:00,1.0538000000000001e-05,10.0,9.8,True,1091,45.46,2.868
AVAXUSDT,2024-01-12 23:00:00+00:00,35.71,2024-02-10 03:00:00+00:00,39.281000000000006,10.0,9.8,True,676,28.17,2.924
BTCUSDT,2024-01-12 23:00:00+00:00,42509.99,2024-02-09 10:00:00+00:00,46760.989,10.0,9.8,True,659,27.46,3.199
CHZUSDT,2024-01-13 07:00:00+00:00,0.08466,2024-01-15 19:00:00+00:00,0.093126,10.0,9.8,True,60,2.5,3.954
ETCUSDT,2024-01-14 05:00:00+00:00,27.58,2024-02-28 17:00:00+00:00,30.338,10.0,9.8,True,1092,45.5,2.653
BTCUSDT,2024-01-14 22:00:00+00:00,42554.89,2024-02-09 11:00:00+00:00,46810.379,10.0,9.8,True,613,25.54,3.542
OPUSDT,2024-01-15 00:00:00+00:00,3.48,2024-02-12 16:00:00+00:00,3.8280000000000003,10.0,9.8,True,688,28.67,3.132
UNIUSDT,2024-01-15 04:00:00+00:00,6.513,2024-02-15 11:00:00+00:00,7.164300000000001,10.0,9.8,True,751,31.29,5.177
ATOMUSDT,2024-01-15 13:00:00+00:00,10.201,2024-02-27 01:00:00+00:00,11.221100000000002,10.0,9.8,True,1020,42.5,3.797
NEARUSDT,2024-01-15 19:00:00+00:00,3.357,2024-02-24 19:00:00+00:00,3.6927000000000003,10.0,9.8,True,960,40.0,4.513
AXSUSDT,2024-01-15 19:00:00+00:00,7.93,2024-02-27 01:00:00+00:00,8.723,10.0,9.8,True,1014,42.25,3.838
BCHUSDT,2024-01-16 04:00:00+00:00,253.8,2024-02-11 12:00:00+00:00,279.18,10.0,9.8,True,632,26.33,3.505
FILUSDT,2024-01-16 13:00:00+00:00,5.926,2024-02-19 07:00:00+00:00,6.518600000000001,10.0,9.8,True,810,33.75,3.86
NEARUSDT,2024-01-17 11:00:00+00:00,3.286,2024-02-19 01:00:00+00:00,3.6146000000000003,10.0,9.8,True,782,32.58,2.514
BNBUSDT,2024-01-17 12:00:00+00:00,313.0,2024-02-15 02:00:00+00:00,344.3,10.0,9.8,True,686,28.58,5.648
DOGEUSDT,2024-01-17 13:00:00+00:00,0.08086,2024-01-20 23:00:00+00:00,0.08894600000000001,10.0,9.8,True,82,3.42,2.525
SHIBUSDT,2024-01-17 15:00:00+00:00,9.54e-06,2024-02-27 03:00:00+00:00,1.0494000000000002e-05,10.0,9.8,True,972,40.5,2.606
BTCUSDT,2024-01-17 15:00:00+00:00,42576.02,2024-02-09 11:00:00+00:00,46833.622,10.0,9.8,True,548,22.83,2.725
ETCUSDT,2024-01-17 15:00:00+00:00,26.41,2024-02-28 16:00:00+00:00,29.051000000000002,10.0,9.8,True,1009,42.04,2.659
BCHUSDT,2024-01-17 15:00:00+00:00,242.7,2024-02-11 03:00:00+00:00,266.97,10.0,9.8,True,588,24.5,2.795
XLMUSDT,2024-01-17 18:00:00+00:00,0.1186,2024-03-02 02:00:00+00:00,0.13046000000000002,10.0,9.8,True,1064,44.33,3.185
BCHUSDT,2024-01-17 19:00:00+00:00,243.2,2024-02-11 03:00:00+00:00,267.52,10.0,9.8,True,584,24.33,3.555
ADAUSDT,2024-01-18 16:00:00+00:00,0.5203,2024-02-14 10:00:00+00:00,0.57233,10.0,9.8,True,642,26.75,3.341
SANDUSDT,2024-01-18 17:00:00+00:00,0.4887,2024-02-26 05:00:00+00:00,0.5375700000000001,10.0,9.8,True,924,38.5,4.196
AVAXUSDT,2024-01-18 17:00:00+00:00,34.36,2024-02-09 15:00:00+00:00,37.796,10.0,9.8,True,526,21.92,2.769
AXSUSDT,2024-01-18 17:00:00+00:00,7.71,2024-02-19 23:00:00+00:00,8.481,10.0,9.8,True,774,32.25,2.927
ARBUSDT,2024-01-18 17:00:00+00:00,1.9027,2024-02-13 00:00:00+00:00,2.09297,10.0,9.8,True,607,25.29,4.329
LINKUSDT,2024-01-18 17:00:00+00:00,14.904,2024-01-19 23:00:00+00:00,16.3944,10.0,9.8,True,30,1.25,2.801
SOLUSDT,2024-01-18 18:00:00+00:00,95.51,2024-01-30 11:00:00+00:00,105.061,10.0,9.8,True,281,11.71,2.564
BCHUSDT,2024-01-18 19:00:00+00:00,237.2,2024-02-11 03:00:00+00:00,260.92,10.0,9.8,True,560,23.33,3.846
ATOMUSDT,2024-01-18 22:00:00+00:00,9.689,2024-02-19 00:00:00+00:00,10.657900000000001,10.0,9.8,True,746,31.08,3.716
AXSUSDT,2024-01-19 01:00:00+00:00,7.63,2024-02-19 22:00:00+00:00,8.393,10.0,9.8,True,765,31.88,7.213
SANDUSDT,2024-01-19 04:00:00+00:00,0.4723,2024-02-17 00:00:00+00:00,0.51953,10.0,9.8,True,692,28.83,3.088
SOLUSDT,2024-01-19 18:00:00+00:00,91.41,2024-01-29 16:00:00+00:00,100.551,10.0,9.8,True,238,9.92,2.582
BCHUSDT,2024-01-19 18:00:00+00:00,232.5,2024-02-11 03:00:00+00:00,255.75000000000003,10.0,9.8,True,537,22.38,2.952
BTCUSDT,2024-01-19 18:00:00+00:00,41239.57,2024-02-08 15:00:00+00:00,45363.527,10.0,9.8,True,477,19.88,2.524
ETCUSDT,2024-01-20 22:00:00+00:00,24.69,2024-02-12 22:00:00+00:00,27.159000000000002,10.0,9.8,True,552,23.0,3.194
TRXUSDT,2024-01-21 20:00:00+00:00,0.10953,2024-02-06 07:00:00+00:00,0.120483,10.0,9.8,True,371,15.46,3.614
XRPUSDT,2024-01-22 01:00:00+00:00,0.5478,2024-02-28 16:00:00+00:00,0.60258,10.0,9.8,True,903,37.62,2.665
LINKUSDT,2024-01-22 04:00:00+00:00,15.579,2024-02-01 20:00:00+00:00,17.1369,10.0,9.8,True,256,10.67,2.609
XLMUSDT,2024-01-22 06:00:00+00:00,0.1146,2024-02-29 06:00:00+00:00,0.12606,10.0,9.8,True,912,38.0,2.723
ETHUSDT,2024-01-22 06:00:00+00:00,2427.14,2024-02-13 00:00:00+00:00,2669.8540000000003,10.0,9.8,True,522,21.75,2.701
BTCUSDT,2024-01-22 06:00:00+00:00,41138.47,2024-02-08 15:00:00+00:00,45252.317,10.0,9.8,True,417,17.38,2.598
AVAXUSDT,2024-01-22 07:00:00+00:00,32.12,2024-01-28 03:00:00+00:00,35.332,10.0,9.8,True,140,5.83,6.45
ARBUSDT,2024-01-22 08:00:00+00:00,1.7818,2024-01-30 16:00:00+00:00,1.9599800000000003,10.0,9.8,True,200,8.33,2.992
FILUSDT,2024-01-22 09:00:00+00:00,5.25,2024-02-15 04:00:00+00:00,5.775,10.0,9.8,True,571,23.79,2.623
XRPUSDT,2024-01-22 09:00:00+00:00,0.5367,2024-02-27 19:00:00+00:00,0.59037,10.0,9.8,True,874,36.42,2.724
BCHUSDT,2024-01-22 10:00:00+00:00,237.3,2024-02-11 03:00:00+00:00,261.03000000000003,10.0,9.8,True,473,19.71,8.243
XRPUSDT,2024-01-22 11:00:00+00:00,0.5295,2024-02-27 19:00:00+00:00,0.58245,10.0,9.8,True,872,36.33,3.07
