symbol,entry_time,entry_price,max_high,max_rise_pct,days_to_max,reached_5pct,reached_7pct,reached_10pct
BNBUSDT,2025-10-14 14:00:00+00:00,1180.05,1250.65,5.983,0.08,True,False,False
ETHUSDT,2025-10-14 14:00:00+00:00,3956.02,4253.72,7.525,12.62,True,True,False
SOLUSDT,2025-10-16 10:00:00+00:00,193.89,205.33,5.9,10.79,True,False,False
BNBUSDT,2025-10-16 17:00:00+00:00,1154.91,1182.6,2.398,10.79,False,False,False
BTCUSDT,2025-10-16 17:00:00+00:00,109232.43,116400.0,6.562,10.58,True,False,False
BNBUSDT,2025-10-19 10:00:00+00:00,1091.85,1182.6,8.312,8.08,True,True,False
SOLUSDT,2025-10-21 15:00:00+00:00,192.76,205.33,6.521,5.58,True,False,False
BTCUSDT,2025-10-21 15:00:00+00:00,112170.52,116400.0,3.771,5.67,False,False,False
ETHUSDT,2025-10-21 15:00:00+00:00,4021.24,4253.72,5.781,5.58,True,False,False
BNBUSDT,2025-10-21 15:00:00+00:00,1100.89,1182.6,7.422,5.88,True,True,False
XRPUSDT,2025-10-21 16:00:00+00:00,2.5223,2.6975,6.946,6.08,True,False,False
ETHUSDT,2025-10-22 15:00:00+00:00,3853.56,4253.72,10.384,4.58,True,True,True
BTCUSDT,2025-10-22 15:00:00+00:00,108947.49,116400.0,6.84,4.67,True,False,False
SOLUSDT,2025-10-22 15:00:00+00:00,185.5,205.33,10.69,4.58,True,True,True
BTCUSDT,2025-10-29 19:00:00+00:00,110806.38,111800.0,0.897,0.08,False,False,False
BNBUSDT,2025-10-30 21:00:00+00:00,1065.19,1104.93,3.731,0.46,False,False,False
BNBUSDT,2025-11-02 16:00:00+00:00,1080.41,1087.24,0.632,0.33,False,False,False
BNBUSDT,2025-11-03 05:00:00+00:00,1043.63,1049.4,0.553,0.0,False,False,False
XRPUSDT,2025-11-03 07:00:00+00:00,2.4083,2.5808,7.163,7.54,True,True,False
SOLUSDT,2025-11-03 09:00:00+00:00,175.67,176.95,0.729,0.21,False,False,False
ETHUSDT,2025-11-03 15:00:00+00:00,3734.63,3739.7,0.136,0.0,False,False,False
BNBUSDT,2025-11-03 16:00:00+00:00,980.28,1019.56,4.007,6.33,False,False,False
BTCUSDT,2025-11-03 17:00:00+00:00,106678.43,107783.2,1.036,0.0,False,False,False
SOLUSDT,2025-11-04 06:00:00+00:00,157.7,171.94,9.03,6.88,True,True,False
SOLUSDT,2025-11-04 21:00:00+00:00,153.41,171.94,12.079,6.25,True,True,True
BNBUSDT,2025-11-04 21:00:00+00:00,920.92,1019.56,10.711,5.12,True,True,True
XRPUSDT,2025-11-04 22:00:00+00:00,2.1561,2.5808,19.698,5.92,True,True,True
BNBUSDT,2025-11-06 16:00:00+00:00,933.71,1019.56,9.195,3.33,True,True,False
SOLUSDT,2025-11-06 16:00:00+00:00,155.92,171.94,10.274,4.46,True,True,True
ETHUSDT,2025-11-06 16:00:00+00:00,3300.0,3658.98,10.878,3.38,True,True,True
ETHUSDT,2025-11-07 15:00:00+00:00,3289.43,3658.98,11.234,2.42,True,True,True
BTCUSDT,2025-11-16 18:00:00+00:00,94357.66,97924.49,3.78,59.08,False,False,False
ETHUSDT,2025-11-16 18:00:00+00:00,3079.84,3447.44,11.936,24.08,True,True,True
BNBUSDT,2025-11-17 15:00:00+00:00,919.09,954.68,3.872,57.46,False,False,False
XRPUSDT,2025-11-19 15:00:00+00:00,2.1237,2.4172,13.82,47.46,True,True,True
ETHUSDT,2025-11-19 18:00:00+00:00,2922.84,3447.44,17.948,21.08,True,True,True
BNBUSDT,2025-11-19 18:00:00+00:00,884.61,959.52,8.468,58.88,True,True,False
XRPUSDT,2025-11-19 18:00:00+00:00,2.057,2.4172,17.511,47.33,True,True,True
XRPUSDT,2025-11-19 21:00:00+00:00,2.0504,2.4172,17.889,47.21,True,True,True
BTCUSDT,2025-11-21 08:00:00+00:00,84049.38,97924.49,16.508,54.5,True,True,True
ETHUSDT,2025-11-21 08:00:00+00:00,2720.17,3447.44,26.736,19.5,True,True,True
SOLUSDT,2025-11-21 08:00:00+00:00,127.55,148.74,16.613,53.58,True,True,True
XRPUSDT,2025-11-21 13:00:00+00:00,1.9089,2.4172,26.628,45.54,True,True,True
BNBUSDT,2025-11-21 13:00:00+00:00,818.55,959.52,17.222,57.08,True,True,True
BTCUSDT,2025-11-21 13:00:00+00:00,83285.34,97924.49,17.577,54.29,True,True,True
SOLUSDT,2025-11-26 15:00:00+00:00,136.31,148.74,9.119,48.29,True,True,False
SOLUSDT,2025-11-26 19:00:00+00:00,144.64,148.74,2.835,48.12,False,False,False
SOLUSDT,2025-11-28 10:00:00+00:00,141.69,148.74,4.976,46.5,False,False,False
BNBUSDT,2025-11-29 19:00:00+00:00,874.01,959.52,9.784,48.83,True,True,False
ETHUSDT,2025-12-01 10:00:00+00:00,2839.59,3447.44,21.406,9.42,True,True,True
ETHUSDT,2025-12-01 16:00:00+00:00,2745.73,3447.44,25.556,9.17,True,True,True
BTCUSDT,2025-12-01 16:00:00+00:00,84677.87,97924.49,15.644,44.17,True,True,True
SOLUSDT,2025-12-01 16:00:00+00:00,125.11,148.74,18.887,43.25,True,True,True
BNBUSDT,2025-12-05 16:00:00+00:00,888.86,959.52,7.95,42.96,True,True,False
XRPUSDT,2025-12-05 16:00:00+00:00,2.076,2.4172,16.435,31.42,True,True,True
BTCUSDT,2025-12-05 16:00:00+00:00,90459.34,97924.49,8.252,40.17,True,True,False
SOLUSDT,2025-12-07 16:00:00+00:00,132.03,148.74,12.656,37.25,True,True,True
BNBUSDT,2025-12-07 16:00:00+00:00,890.3,959.52,7.775,40.96,True,True,False
BTCUSDT,2025-12-07 16:00:00+00:00,89554.52,97924.49,9.346,38.17,True,True,False
ETHUSDT,2025-12-07 16:00:00+00:00,3027.0,3447.44,13.89,3.17,True,True,True
BNBUSDT,2025-12-07 18:00:00+00:00,899.31,959.52,6.695,40.88,True,False,False
SOLUSDT,2025-12-07 18:00:00+00:00,134.82,148.74,10.325,37.17,True,True,True
BTCUSDT,2025-12-07 18:00:00+00:00,90945.18,97924.49,7.674,38.08,True,True,False
BNBUSDT,2025-12-09 16:00:00+00:00,907.67,959.52,5.712,38.96,True,False,False
ETHUSDT,2025-12-14 18:00:00+00:00,3084.96,3402.89,10.306,30.92,True,True,True
XRPUSDT,2025-12-15 00:00:00+00:00,1.9784,2.4172,22.18,22.08,True,True,True
SOLUSDT,2025-12-15 00:00:00+00:00,129.39,148.74,14.955,29.92,True,True,True
SOLUSDT,2025-12-15 03:00:00+00:00,131.53,148.74,13.084,29.79,True,True,True
BNBUSDT,2025-12-17 15:00:00+00:00,869.26,959.52,10.384,31.0,True,True,True
XRPUSDT,2025-12-19 04:00:00+00:00,1.8402,2.4172,31.355,17.92,True,True,True
XRPUSDT,2025-12-21 15:00:00+00:00,1.9078,2.4172,26.701,15.46,True,True,True
SOLUSDT,2025-12-23 17:00:00+00:00,124.62,148.74,19.355,21.21,True,True,True
BNBUSDT,2025-12-25 16:00:00+00:00,842.52,959.52,13.887,22.96,True,True,True
ETHUSDT,2025-12-25 16:00:00+00:00,2961.14,3402.89,14.918,20.0,True,True,True
BNBUSDT,2025-12-26 01:00:00+00:00,830.29,959.52,15.564,22.58,True,True,True
BNBUSDT,2025-12-26 03:00:00+00:00,842.38,959.52,13.906,22.5,True,True,True
XRPUSDT,2025-12-26 03:00:00+00:00,1.8696,2.4172,29.29,10.96,True,True,True
XRPUSDT,2025-12-31 21:00:00+00:00,1.8302,2.4172,32.073,5.21,True,True,True
ETHUSDT,2026-01-07 15:00:00+00:00,3191.54,3402.89,6.622,7.04,True,False,False
BNBUSDT,2026-01-08 08:00:00+00:00,885.02,959.52,8.418,9.29,True,True,False
XRPUSDT,2026-01-08 15:00:00+00:00,2.0869,2.1924,5.055,5.46,True,False,False
BTCUSDT,2026-01-08 15:00:00+00:00,90024.0,97924.49,8.776,6.21,True,True,False
BTCUSDT,2026-01-09 16:00:00+00:00,91176.48,97924.49,7.401,5.17,True,True,False
XRPUSDT,2026-01-12 01:00:00+00:00,2.0554,2.1924,6.665,2.04,True,False,False
ETHUSDT,2026-01-20 09:00:00+00:00,3106.84,3115.0,0.263,0.12,False,False,False
BTCUSDT,2026-01-20 16:00:00+00:00,90684.95,91224.99,0.596,3.04,False,False,False
SOLUSDT,2026-01-23 16:00:00+00:00,127.9,130.2,1.798,0.04,False,False,False
BTCUSDT,2026-01-25 04:00:00+00:00,88960.36,90600.0,1.843,3.54,False,False,False
SOLUSDT,2026-01-25 21:00:00+00:00,118.33,128.34,8.459,2.58,True,True,False
BTCUSDT,2026-01-27 17:00:00+00:00,88641.43,90600.0,2.21,1.0,False,False,False
XRPUSDT,2026-01-27 17:00:00+00:00,1.9141,1.9427,1.494,0.75,False,False,False
SOLUSDT,2026-01-29 17:00:00+00:00,118.95,119.96,0.849,0.0,False,False,False
BTCUSDT,2026-01-29 17:00:00+00:00,85270.01,85638.3,0.432,0.0,False,False,False
ETHUSDT,2026-01-29 17:00:00+00:00,2835.03,2860.05,0.883,0.0,False,False,False
XRPUSDT,2026-01-29 17:00:00+00:00,1.8163,1.8432,1.481,0.0,False,False,False
SOLUSDT,2026-01-29 19:00:00+00:00,115.77,119.12,2.894,1.0,False,False,False
XRPUSDT,2026-01-31 19:00:00+00:00,1.585,1.6805,6.025,0.29,True,False,False
BNBUSDT,2026-02-02 00:00:00+00:00,758.54,783.57,3.3,1.29,False,False,False
XRPUSDT,2026-02-02 04:00:00+00:00,1.5809,1.6714,5.725,13.17,True,False,False
SOLUSDT,2026-02-02 07:00:00+00:00,100.72,106.12,5.361,0.33,True,False,False
XRPUSDT,2026-02-02 07:00:00+00:00,1.5806,1.6714,5.745,13.04,True,False,False
BTCUSDT,2026-02-03 17:00:00+00:00,76488.08,76971.52,0.632,0.42,False,False,False
ETHUSDT,2026-02-03 17:00:00+00:00,2240.6,2386.02,6.49,41.21,True,False,False
SOLUSDT,2026-02-03 20:00:00+00:00,99.01,102.07,3.091,0.0,False,False,False
ETHUSDT,2026-02-03 21:00:00+00:00,2299.46,2386.02,3.764,41.04,False,False,False
ETHUSDT,2026-02-04 17:00:00+00:00,2135.04,2386.02,11.755,40.21,True,True,True
BNBUSDT,2026-02-04 17:00:00+00:00,729.3,732.04,0.376,0.0,False,False,False
ETHUSDT,2026-02-04 19:00:00+00:00,2147.97,2386.02,11.083,40.12,True,True,True
XRPUSDT,2026-02-05 12:00:00+00:00,1.3653,1.6714,22.42,9.83,True,True,True
XRPUSDT,2026-02-05 16:00:00+00:00,1.2967,1.6714,28.896,9.67,True,True,True
XRPUSDT,2026-02-05 21:00:00+00:00,1.1905,1.6714,40.395,9.46,True,True,True
BNBUSDT,2026-02-06 01:00:00+00:00,614.52,687.82,11.928,38.12,True,True,True
BTCUSDT,2026-02-06 01:00:00+00:00,63509.4,76000.0,19.667,39.0,True,True,True
XRPUSDT,2026-02-06 01:00:00+00:00,1.2174,1.6714,37.293,9.29,True,True,True
ETHUSDT,2026-02-06 01:00:00+00:00,1870.63,2386.02,27.552,38.88,True,True,True
BNBUSDT,2026-02-07 17:00:00+00:00,643.29,687.82,6.922,36.46,True,False,False
XRPUSDT,2026-02-07 17:00:00+00:00,1.419,1.6714,17.787,7.62,True,True,True
SOLUSDT,2026-02-10 15:00:00+00:00,83.72,97.68,16.675,34.29,True,True,True
BTCUSDT,2026-02-10 15:00:00+00:00,68460.4,76000.0,11.013,34.42,True,True,True
XRPUSDT,2026-02-10 15:00:00+00:00,1.4027,1.6714,19.156,4.71,True,True,True
BNBUSDT,2026-02-11 09:00:00+00:00,595.88,687.82,15.429,32.79,True,True,True
BNBUSDT,2026-02-11 15:00:00+00:00,597.49,687.82,15.118,32.54,True,True,True
BTCUSDT,2026-02-11 16:00:00+00:00,66519.72,76000.0,14.252,33.38,True,True,True
BNBUSDT,2026-02-13 15:00:00+00:00,602.63,687.82,14.136,30.54,True,True,True
ETHUSDT,2026-02-15 03:00:00+00:00,2059.59,2415.5,17.281,58.46,True,True,True
BTCUSDT,2026-02-15 05:00:00+00:00,70184.0,76038.0,8.341,58.38,True,True,False
SOLUSDT,2026-02-17 16:00:00+00:00,83.8,97.68,16.563,27.25,True,True,True
BNBUSDT,2026-02-17 16:00:00+00:00,615.25,687.82,11.795,26.5,True,True,True
ETHUSDT,2026-02-17 16:00:00+00:00,1968.59,2464.91,25.212,59.0,True,True,True
BTCUSDT,2026-02-17 16:00:00+00:00,67392.06,78333.0,16.235,59.0,True,True,True
XRPUSDT,2026-02-17 17:00:00+00:00,1.477,1.607,8.802,27.38,True,True,False
XRPUSDT,2026-02-22 23:00:00+00:00,1.4011,1.607,14.696,22.12,True,True,True
BNBUSDT,2026-02-23 03:00:00+00:00,587.26,687.82,17.124,21.04,True,True,True
BNBUSDT,2026-02-23 06:00:00+00:00,593.75,687.82,15.843,20.92,True,True,True
XRPUSDT,2026-02-24 15:00:00+00:00,1.3359,1.607,20.293,20.46,True,True,True
SOLUSDT,2026-02-28 08:00:00+00:00,78.7,97.68,24.117,16.58,True,True,True
BNBUSDT,2026-02-28 08:00:00+00:00,597.49,687.82,15.118,15.83,True,True,True
XRPUSDT,2026-03-03 17:00:00+00:00,1.3689,1.607,17.394,13.38,True,True,True
SOLUSDT,2026-03-03 17:00:00+00:00,85.4,97.68,14.379,13.21,True,True,True
BTCUSDT,2026-03-07 19:00:00+00:00,67568.13,82850.0,22.617,59.67,True,True,True
BTCUSDT,2026-03-18 16:00:00+00:00,71467.82,82850.0,15.926,48.79,True,True,True
SOLUSDT,2026-03-19 14:00:00+00:00,88.52,98.41,11.173,53.25,True,True,True
XRPUSDT,2026-03-22 01:00:00+00:00,1.411,1.5496,9.823,53.75,True,True,False
BTCUSDT,2026-03-22 01:00:00+00:00,68954.7,82850.0,20.151,45.42,True,True,True
BNBUSDT,2026-03-22 01:00:00+00:00,630.37,689.98,9.456,54.38,True,True,False
ETHUSDT,2026-03-22 01:00:00+00:00,2087.68,2464.91,18.069,26.62,True,True,True
ETHUSDT,2026-03-22 22:00:00+00:00,2045.96,2464.91,20.477,25.75,True,True,True
SOLUSDT,2026-03-22 22:00:00+00:00,86.0,98.41,14.43,49.92,True,True,True
BTCUSDT,2026-03-26 16:00:00+00:00,69082.64,82850.0,19.929,40.79,True,True,True
XRPUSDT,2026-03-26 16:00:00+00:00,1.3605,1.5496,13.899,49.12,True,True,True
XRPUSDT,2026-03-27 16:00:00+00:00,1.336,1.5496,15.988,48.12,True,True,True
SOLUSDT,2026-03-29 23:00:00+00:00,80.94,98.41,21.584,42.88,True,True,True
XRPUSDT,2026-03-29 23:00:00+00:00,1.319,1.5496,17.483,45.83,True,True,True
ETHUSDT,2026-03-30 00:00:00+00:00,1984.65,2464.91,24.199,18.67,True,True,True
SOLUSDT,2026-03-30 01:00:00+00:00,81.89,98.41,20.173,42.79,True,True,True
BTCUSDT,2026-03-30 01:00:00+00:00,66280.24,82850.0,25.0,37.42,True,True,True
XRPUSDT,2026-03-30 01:00:00+00:00,1.3314,1.5496,16.389,45.75,True,True,True
SOLUSDT,2026-03-31 12:00:00+00:00,80.85,98.41,21.719,41.33,True,True,True
BTCUSDT,2026-04-02 15:00:00+00:00,66868.17,82850.0,23.901,33.83,True,True,True
XRPUSDT,2026-04-02 15:00:00+00:00,1.3,1.5496,19.2,42.17,True,True,True
XRPUSDT,2026-04-05 07:00:00+00:00,1.3016,1.5496,19.053,39.5,True,True,True
ETHUSDT,2026-04-05 16:00:00+00:00,2053.85,2464.91,20.014,12.0,True,True,True
BTCUSDT,2026-04-05 16:00:00+00:00,67306.65,82850.0,23.093,30.79,True,True,True
BNBUSDT,2026-04-05 16:00:00+00:00,593.13,745.74,25.73,55.46,True,True,True
SOLUSDT,2026-04-07 18:00:00+00:00,80.07,98.41,22.905,34.08,True,True,True
ETHUSDT,2026-04-09 16:00:00+00:00,2218.0,2464.91,11.132,8.0,True,True,True
ETHUSDT,2026-04-13 14:00:00+00:00,2215.46,2464.91,11.26,4.08,True,True,True
ETHUSDT,2026-04-16 15:00:00+00:00,2309.96,2464.91,6.708,1.04,True,False,False
SOLUSDT,2026-04-17 14:00:00+00:00,90.13,98.41,9.187,24.25,True,True,False
ETHUSDT,2026-04-20 08:00:00+00:00,2298.81,2423.75,5.435,2.25,True,False,False
SOLUSDT,2026-04-23 16:00:00+00:00,86.36,98.41,13.953,18.17,True,True,True
XRPUSDT,2026-04-23 17:00:00+00:00,1.4299,1.5496,8.371,21.08,True,True,False
ETHUSDT,2026-04-23 18:00:00+00:00,2310.42,2423.74,4.905,12.71,False,False,False
ETHUSDT,2026-04-25 17:00:00+00:00,2309.54,2423.74,4.945,10.75,False,False,False
SOLUSDT,2026-04-25 19:00:00+00:00,85.69,98.41,14.844,16.04,True,True,True
BTCUSDT,2026-04-28 08:00:00+00:00,76879.28,82850.0,7.766,8.12,True,True,False
XRPUSDT,2026-05-01 02:00:00+00:00,1.3714,1.5496,12.994,13.71,True,True,True
ETHUSDT,2026-05-07 15:00:00+00:00,2298.98,2382.53,3.634,3.33,False,False,False
BTCUSDT,2026-05-12 17:00:00+00:00,80000.01,82048.13,2.56,2.0,False,False,False
BTCUSDT,2026-05-13 17:00:00+00:00,79108.39,82048.13,3.716,1.0,False,False,False
BTCUSDT,2026-05-16 11:00:00+00:00,77959.99,78599.99,0.821,0.96,False,False,False
SOLUSDT,2026-05-18 01:00:00+00:00,85.35,88.0,3.105,3.67,False,False,False
BTCUSDT,2026-05-18 15:00:00+00:00,76393.66,78200.0,2.365,2.71,False,False,False
ETHUSDT,2026-05-21 16:00:00+00:00,2132.64,2153.75,0.99,0.04,False,False,False
XRPUSDT,2026-05-21 18:00:00+00:00,1.3812,1.3826,0.101,0.0,False,False,False
BTCUSDT,2026-05-21 18:00:00+00:00,77869.38,78080.0,0.27,4.83,False,False,False
XRPUSDT,2026-05-23 09:00:00+00:00,1.3107,1.3762,4.997,0.5,False,False,False
ETHUSDT,2026-05-26 11:00:00+00:00,2127.57,2140.49,0.607,0.12,False,False,False
SOLUSDT,2026-05-26 11:00:00+00:00,85.57,86.13,0.654,0.12,False,False,False
SOLUSDT,2026-05-29 16:00:00+00:00,82.58,83.98,1.695,35.5,False,False,False
BNBUSDT,2026-06-01 10:00:00+00:00,711.01,714.53,0.495,0.0,False,False,False
BNBUSDT,2026-06-02 15:00:00+00:00,673.36,673.51,0.022,0.0,False,False,False
SOLUSDT,2026-06-02 20:00:00+00:00,75.53,83.98,11.188,31.33,True,True,True
SOLUSDT,2026-06-04 03:00:00+00:00,70.07,83.98,19.852,30.04,True,True,True
XRPUSDT,2026-06-04 03:00:00+00:00,1.1816,1.2935,9.47,11.54,True,True,False
BTCUSDT,2026-06-04 03:00:00+00:00,63232.0,67292.15,6.421,11.5,True,False,False
BNBUSDT,2026-06-04 03:00:00+00:00,608.05,632.9,4.087,11.42,False,False,False
ETHUSDT,2026-06-04 03:00:00+00:00,1766.83,1981.24,12.135,53.12,True,True,True
BNBUSDT,2026-06-04 06:00:00+00:00,604.24,632.9,4.743,11.29,False,False,False
XRPUSDT,2026-06-05 07:00:00+00:00,1.1188,1.2935,15.615,10.38,True,True,True
BTCUSDT,2026-06-05 07:00:00+00:00,61946.57,67292.15,8.629,10.33,True,True,False
SOLUSDT,2026-06-05 07:00:00+00:00,65.05,83.98,29.101,28.88,True,True,True
ETHUSDT,2026-06-05 08:00:00+00:00,1679.22,1981.24,17.986,51.92,True,True,True
BTCUSDT,2026-06-05 15:00:00+00:00,60868.98,67292.15,10.552,10.0,True,True,True
BNBUSDT,2026-06-07 02:00:00+00:00,579.73,632.9,9.172,8.46,True,True,False
XRPUSDT,2026-06-09 15:00:00+00:00,1.1373,1.2935,13.734,6.04,True,True,True
BNBUSDT,2026-06-09 15:00:00+00:00,588.8,632.9,7.49,5.92,True,True,False
ETHUSDT,2026-06-09 15:00:00+00:00,1645.9,1981.24,20.374,47.62,True,True,True
SOLUSDT,2026-06-10 13:00:00+00:00,64.12,83.98,30.973,23.62,True,True,True
SOLUSDT,2026-06-14 22:00:00+00:00,70.16,83.98,19.698,19.25,True,True,True
BTCUSDT,2026-06-14 22:00:00+00:00,65311.59,67292.15,3.032,0.71,False,False,False
ETHUSDT,2026-06-14 22:00:00+00:00,1718.68,1981.24,15.277,42.33,True,True,True
BNBUSDT,2026-06-14 22:00:00+00:00,614.59,632.9,2.979,0.62,False,False,False
XRPUSDT,2026-06-14 22:00:00+00:00,1.1682,1.2935,10.726,0.75,True,True,True
BNBUSDT,2026-06-17 14:00:00+00:00,608.59,620.55,1.965,55.46,False,False,False
BTCUSDT,2026-06-21 22:00:00+00:00,63808.0,73110.7,14.579,59.92,True,True,True
ETHUSDT,2026-06-22 02:00:00+00:00,1743.83,2380.82,36.528,59.96,True,True,True
XRPUSDT,2026-06-22 02:00:00+00:00,1.1454,1.3441,17.348,59.62,True,True,True
BNBUSDT,2026-06-22 02:00:00+00:00,594.52,666.64,12.131,59.96,True,True,True
BTCUSDT,2026-06-22 02:00:00+00:00,64606.0,75785.82,17.305,59.96,True,True,True
XRPUSDT,2026-06-24 17:00:00+00:00,1.0569,1.6999,60.838,58.5,True,True,True
SOLUSDT,2026-06-25 15:00:00+00:00,66.37,102.74,54.799,57.54,True,True,True
BNBUSDT,2026-06-25 15:00:00+00:00,553.16,726.08,31.26,57.58,True,True,True
ETHUSDT,2026-06-25 15:00:00+00:00,1568.37,2546.78,62.384,57.29,True,True,True
XRPUSDT,2026-06-25 15:00:00+00:00,1.0335,1.6999,64.48,57.58,True,True,True
BTCUSDT,2026-06-25 15:00:00+00:00,59471.49,79841.12,34.251,59.96,True,True,True
BNBUSDT,2026-06-28 20:00:00+00:00,548.44,726.08,32.39,54.38,True,True,True
XRPUSDT,2026-06-29 01:00:00+00:00,1.0476,1.6999,62.266,54.17,True,True,True
BTCUSDT,2026-06-29 03:00:00+00:00,59757.47,81478.87,36.349,59.92,True,True,True
BTCUSDT,2026-06-30 14:00:00+00:00,58737.17,81478.87,38.718,58.46,True,True,True
SOLUSDT,2026-06-30 14:00:00+00:00,72.87,110.6,51.777,58.33,True,True,True
BTCUSDT,2026-07-01 02:00:00+00:00,58770.58,81478.87,38.639,57.96,True,True,True
ETHUSDT,2026-07-05 07:00:00+00:00,1764.69,2566.53,45.438,53.08,True,True,True
ETHUSDT,2026-07-05 09:00:00+00:00,1767.72,2566.53,45.189,53.0,True,True,True
SOLUSDT,2026-07-06 14:00:00+00:00,80.17,110.6,37.957,52.33,True,True,True
XRPUSDT,2026-07-06 14:00:00+00:00,1.116,1.6999,52.321,46.62,True,True,True
ETHUSDT,2026-07-06 14:00:00+00:00,1744.89,2566.53,47.088,51.79,True,True,True
BTCUSDT,2026-07-06 14:00:00+00:00,61768.2,82300.0,33.24,59.29,True,True,True
ETHUSDT,2026-07-06 16:00:00+00:00,1788.57,2566.53,43.496,51.71,True,True,True
BTCUSDT,2026-07-06 16:00:00+00:00,63545.98,82300.0,29.513,59.21,True,True,True
SOLUSDT,2026-07-06 17:00:00+00:00,82.1,110.6,34.714,52.21,True,True,True
BTCUSDT,2026-07-07 15:00:00+00:00,63562.05,82300.0,29.48,58.25,True,True,True
ETHUSDT,2026-07-08 09:00:00+00:00,1735.32,2566.53,47.9,50.0,True,True,True
BNBUSDT,2026-07-12 13:00:00+00:00,582.3,780.64,34.061,55.17,True,True,True
XRPUSDT,2026-07-13 01:00:00+00:00,1.093,1.6999,55.526,40.17,True,True,True
BTCUSDT,2026-07-13 08:00:00+00:00,62985.53,82300.0,30.665,52.54,True,True,True
BTCUSDT,2026-07-16 09:00:00+00:00,64126.86,82300.0,28.339,49.5,True,True,True
BNBUSDT,2026-07-17 11:00:00+00:00,564.18,780.64,38.367,50.25,True,True,True
ETHUSDT,2026-07-17 14:00:00+00:00,1825.5,2665.99,46.042,56.0,True,True,True
SOLUSDT,2026-07-17 14:00:00+00:00,74.34,110.6,48.776,41.33,True,True,True
BNBUSDT,2026-07-19 09:00:00+00:00,568.65,780.64,37.28,48.33,True,True,True
BTCUSDT,2026-07-19 23:00:00+00:00,64674.66,82300.0,27.252,45.92,True,True,True
ETHUSDT,2026-07-23 16:00:00+00:00,1895.23,2765.43,45.915,59.96,True,True,True
BNBUSDT,2026-07-24 15:00:00+00:00,560.66,807.49,44.025,59.0,True,True,True
BTCUSDT,2026-07-24 15:00:00+00:00,64055.11,87395.67,36.438,59.21,True,True,True
BTCUSDT,2026-07-25 10:00:00+00:00,64000.0,87395.67,36.556,58.42,True,True,True
BTCUSDT,2026-07-28 14:00:00+00:00,63104.0,87395.67,38.495,55.25,True,True,True
BNBUSDT,2026-07-28 14:00:00+00:00,565.5,807.49,42.792,55.04,True,True,True
ETHUSDT,2026-08-02 03:00:00+00:00,1876.9,2807.34,49.573,50.71,True,True,True
BNBUSDT,2026-08-03 08:00:00+00:00,583.74,807.49,38.33,49.29,True,True,True
XRPUSDT,2026-08-03 15:00:00+00:00,1.0829,1.6999,56.977,18.58,True,True,True
BTCUSDT,2026-08-03 15:00:00+00:00,63967.19,87395.67,36.626,49.21,True,True,True
SOLUSDT,2026-08-03 15:00:00+00:00,73.79,122.33,65.781,52.83,True,True,True
ETHUSDT,2026-08-03 15:00:00+00:00,1873.79,2807.34,49.821,49.21,True,True,True
XRPUSDT,2026-08-05 14:00:00+00:00,1.0618,1.6999,60.096,16.62,True,True,True
ETHUSDT,2026-08-07 10:00:00+00:00,1913.04,2807.34,46.748,45.42,True,True,True
SOLUSDT,2026-08-07 10:00:00+00:00,73.62,122.33,66.164,49.04,True,True,True
XRPUSDT,2026-08-09 08:00:00+00:00,1.0371,1.6999,63.909,12.88,True,True,True
XRPUSDT,2026-08-11 16:00:00+00:00,1.0039,1.6999,69.33,10.54,True,True,True
XRPUSDT,2026-08-17 01:00:00+00:00,0.9935,1.6999,71.102,5.17,True,True,True
ETHUSDT,2026-08-18 15:00:00+00:00,1911.03,2807.34,46.902,34.21,True,True,True
SOLUSDT,2026-08-28 15:00:00+00:00,106.31,122.33,15.069,27.83,True,True,True
XRPUSDT,2026-08-28 15:00:00+00:00,1.4314,1.6581,15.838,25.54,True,True,True
SOLUSDT,2026-08-28 17:00:00+00:00,105.16,122.33,16.328,27.75,True,True,True
BNBUSDT,2026-08-28 17:00:00+00:00,693.26,807.49,16.477,23.92,True,True,True
BTCUSDT,2026-08-28 17:00:00+00:00,77788.45,87395.67,12.35,24.12,True,True,True
BNBUSDT,2026-09-02 01:00:00+00:00,683.97,807.49,18.059,19.58,True,True,True
BNBUSDT,2026-09-10 13:00:00+00:00,705.67,807.49,14.429,11.08,True,True,True
XRPUSDT,2026-09-10 13:00:00+00:00,1.3585,1.6581,22.054,12.62,True,True,True
ETHUSDT,2026-09-10 14:00:00+00:00,2435.42,2807.34,15.271,11.25,True,True,True
XRPUSDT,2026-09-11 13:00:00+00:00,1.3668,1.6581,21.313,11.62,True,True,True
ETHUSDT,2026-09-15 14:00:00+00:00,2454.05,2807.34,14.396,6.25,True,True,True
XRPUSDT,2026-09-15 14:00:00+00:00,1.4149,1.6581,17.188,7.58,True,True,True
BTCUSDT,2026-09-15 14:00:00+00:00,76618.77,87395.67,14.066,6.25,True,True,True
ETHUSDT,2026-09-15 19:00:00+00:00,2403.14,2807.34,16.82,6.04,True,True,True
SOLUSDT,2026-09-15 19:00:00+00:00,98.19,122.33,24.585,9.67,True,True,True
BTCUSDT,2026-09-15 19:00:00+00:00,76000.0,87395.67,14.994,6.04,True,True,True
XRPUSDT,2026-09-16 19:00:00+00:00,1.2788,1.6581,29.661,6.38,True,True,True
SOLUSDT,2026-09-20 17:00:00+00:00,110.33,122.33,10.876,4.75,True,True,True
